example_id,domain_label,text,is_boundary_example,cross_domain_hint,split,source,contributor,added_for_version,completion
telecom-0056,telecom,What conditions determine whether the UE sends L1-RSRP reports as 7-bit values or uses differential reporting?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"According to 3GPP TS 38.331, Section 5.3.3, the UE determines whether to send L1-RSRP reports as 7-bit values or use differential reporting based on the configured reporting mode and the presence of a differential report request. If the differential reporting mode is enabled, the UE sends the difference between the current and previous RSRP value, otherwise, it sends the absolute RSRP value as a 7-bit value. This decision is part of the UE's periodic or event-triggered measurement report handling."
telecom-0057,telecom,What configurations are feasible for supporting a maximum downlink speed of 350 km/h?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"There are no configurations in 3GPP 5G NR that support a maximum downlink speed of 350 km/h. 3GPP standards define maximum data rates for downlink, typically measured in Mbps or Gbps, not km/h. 350 km/h is a speed for vehicles, not data transmission rates. For any queries about data rates, refer to 3GPP TS 38.214 or related specifications."
telecom-0058,telecom,What are the expected impacts of PT1 and PT2 on latency during downlink and uplink transmissions?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"PT1 and PT2 are parameters related to the transmission timing offset in 3GPP 5G NR, primarily affecting downlink (DL) and uplink (UL) transmissions. PT1 governs the initial timing offset for DL transmissions, while PT2 is used for UL transmissions, both typically set to zero to minimize latency. The primary impact is reduced processing delay at the base station, contributing to lower end-to-end latency, especially in time-critical services. Changes in PT1 or PT2 may introduce slight adjustments in timing, which could affect the coordination between UE and gNB, but these are generally minimal in standard configurations.

*Relevant 3GPP TS 38.321 section on transmission timing and synchronization parameters.*"
telecom-0059,telecom,What are the implications for UEs that do not support simultaneousRxDataSSB-DiffNumerology regarding L1-RSRP measurements?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"UEs lacking simultaneous RxDataSSB-DiffNumerology capability cannot perform L1-RSRP measurements on a secondary Numerology (e.g., 256 kbps) when the primary Numerology is different. This restriction prevents accurate and timely SSB detection and tracking on the secondary Numerology, impacting the UE's ability to efficiently connect to and maintain a reliable link with the serving gNB. The 3GPP TS 38.101 specifies the required capabilities for SSB reception and measurement in NR.

**References:**  
- 3GPP TS 38.101, section 5.4.2.2 on SSB reception and measurement.  
- 3GPP TS 38.101, section 5.4.2.3 on SSB detection and tracking."
telecom-0060,telecom,"What is frequency error, and why is it significant in base station operations?",False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"Frequency error refers to the deviation of a transmitter's operating frequency from its intended value. In base station operations, frequency error is significant because it can cause interference with adjacent channels, degrade signal quality, and reduce network capacity. 3GPP TS 38.104 outlines procedures for measuring and managing frequency errors to ensure compliance with network requirements."
telecom-0061,telecom,"How are the ΔT~IB,c~ and ΔR~IB,c~ values utilized in the context of E-UTRA and NR configurations?",False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"In E-UTRA and NR configurations, ΔT~IB,c~ and ΔR~IB,c~ represent the inter-band offset in time and frequency for inter-band carrier aggregation. These values are used to align the timing and frequency of different bands, enabling seamless handover and resource utilization. The precise values are typically specified in the 3GPP TS 38.331 or 3GPP TS 25.331, depending on the system (NR or LTE)."
telecom-0062,telecom,How does the UE determine which cell to select during the initial cell selection process?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"The UE determines the initial cell selection by comparing the received signal strength (RSSI) or signal quality (SINR) from available cells against predefined thresholds defined in 3GPP TS 38.331, Section 5.1.2. The UE selects the cell that best meets these criteria, typically prioritizing cells with the highest signal quality or those that are in the correct frequency band and operating in a valid PLMN."
telecom-0063,telecom,What are the supported channel bandwidths for the CA_n5A-n8A configuration?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"For the CA_n5A-n8A configuration in 3GPP 5G NR, supported channel bandwidths are defined in 3GPP TS 38.101, specifically section 6.2.3.1 and Table 6.2.3.1-1. The supported bandwidths are 1.4 MHz, 3 MHz, 5 MHz, 10 MHz, 15 MHz, 20 MHz, 40 MHz, 60 MHz, 80 MHz, and 100 MHz."
telecom-0064,telecom,What happens when a UE in eCall only mode tries to make an automatic eCall while 5GS supports IMS voice but does not indicate ims-EmergencySupport?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"If a UE in eCall only mode attempts to make an automatic eCall, and the 5GS network does not indicate `ims-EmergencySupport`, the network will not support IMS-based emergency calls. As a result, the UE will fall back to its eCall only capabilities, such as using the 5G Emergency call service (5G eCall) or relying on the 4G emergency call service, depending on the network conditions and UE capabilities. This behavior is defined in 3GPP TS 24.501, section 5.3.2 on emergency call procedures."
telecom-0065,telecom,What are the main issues associated with polarization basis mismatch in FR2 test methodology?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"In FR2 (Frequency Range 2) test methodology, polarization basis mismatch can significantly impact the accuracy of measurements, especially for mmWave bands. This mismatch occurs when the transmit and receive antennas are not aligned in their polarization basis, leading to signal attenuation and measurement errors. According to 3GPP TS 38.101, the polarization mismatch loss is a critical parameter to consider in FR2 testing. It is recommended to perform polarization basis alignment as part of the test setup to minimize these effects."
