example_id,domain_label,text,is_boundary_example,cross_domain_hint,split,source,contributor,added_for_version
brick3-2792,boundary,What are the HL7 v2 message structure requirements for real-time ICU patient vitals data streaming pipelines?,True,code+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2793,boundary,What are the tax shield benefits for hospitals investing in high-cost MRI diagnostic equipment?,True,finance+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2794,boundary,What are the constitutional due process rights of a student facing expulsion from a public university?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2795,boundary,How do school counselors navigate their mandatory reporting obligations when a student discloses suicidal ideation during a confidential therapy session?,True,law+education+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2796,boundary,What is the financial impact of student loan default rates on the balance sheet of a national student finance authority?,True,finance+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2797,boundary,How do I implement end-to-end encryption for a messaging app to comply with communications interception laws?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2798,boundary,How do I implement a payment webhook that handles Airtel Money callbacks idempotently?,True,finance+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2799,boundary,How do hospital systems use bond financing to fund capital equipment purchases for new ICU expansion projects?,True,finance+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2800,boundary,How does jury decision-making bias alter verdict rates in emotionally charged criminal prosecutions?,True,law+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2801,boundary,What are the legal standards for involuntary psychiatric admission and patient rights under mental health legislation?,True,law+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2802,boundary,What are the stamp duty obligations when transferring land title deeds used as loan collateral?,True,finance+law,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2803,boundary,Can a school withhold a degree certificate over an unpaid fee balance under Kenyan law?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2804,boundary,How do income-share agreements (ISAs) compare to traditional student loans in terms of long-term borrower repayment burden?,True,finance+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2805,boundary,How do I implement a data-sharing toggle for a SaaS product to comply with the Data Protection Act?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2806,boundary,What psychological screening tools are used to assess judicial impartiality in high-profile contempt hearings?,True,law+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2807,boundary,"How do I design a national student loan management platform that applies behavioral economics nudges to repayment reminders, complies with consumer credit protection law, and uses federated ML to personalize financial literacy content without exposing individual borrower data?",True,finance+law+code+education+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2808,boundary,How do I implement a wallet top-up endpoint that handles bank transfer callbacks idempotently?,True,finance+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2809,boundary,How do cognitive interview techniques used by law enforcement differ from suggestive questioning that taints memory?,True,law+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2810,boundary,How do I build a mental health symptom tracking app that uses passive smartphone sensor data to detect early depressive episode onset?,True,code+medicine+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2811,boundary,What data protection obligations do school management systems have when storing minor students' personal records?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2812,boundary,What legal recourse does a bondholder have if an issuer defaults on a coupon payment under a trust deed?,True,finance+law,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2813,boundary,"How do I architect a scalable Learning Management System (LMS) that supports 50,000 concurrent student users?",True,code+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2814,boundary,How do I build a geographic IP filtering system that enforces jurisdiction-specific content licensing restrictions?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2815,boundary,How should a developer contract be structured to assign intellectual property rights from a freelancer to a client company?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2816,boundary,How do I implement a privacy notice for a SaaS product to comply with the Data Protection Act?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2817,boundary,Can a school withhold admission letters over an unpaid fee balance under Kenyan law?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2818,boundary,How do intellectual property rights for theses and dissertations work between students and their sponsoring university?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2819,boundary,How do I implement a recommendation engine that suggests learning resources based on a student's prior topic mastery?,True,code+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2820,boundary,How do I build a reconciliation engine that matches mobile money disbursement logs against bank ledger entries?,True,finance+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2821,boundary,How do mental accounting heuristics cause households to treat windfall income differently from earned wages?,True,finance+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2822,boundary,How do I design an audit log system that satisfies data subject access request obligations under GDPR?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2823,boundary,Can a school withhold admission letters over an unpaid library fine under Kenyan law?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2824,boundary,What legal documents do I need to lend a dividend through M-Pesa as a company?,True,finance+law,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2825,boundary,How does an interest tax shield affect corporate tax liabilities under section 163(j)?,True,finance+law,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2826,boundary,How does health technology assessment (HTA) evaluate the cost-effectiveness of a new oncology biologic therapy?,True,finance+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2827,boundary,What is test anxiety and how do cognitive behavioral interventions reduce its impact on exam performance?,True,education+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2828,boundary,What ethical AI design guidelines prevent chatbot systems from exploiting emotionally vulnerable users?,True,code+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2829,boundary,What liability does a university bear when a laboratory accident injures a student during compulsory coursework?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2830,boundary,How should a university structure its endowment investment policy to comply with trustee fiduciary duties while maximizing scholarship funding returns?,True,finance+law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2831,boundary,How does copyright law govern the use of journal articles in university course packs distributed to students?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2832,boundary,What legal documents do I need to invest foreign currency through M-Pesa as an estate?,True,finance+law,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2833,boundary,"How do I architect a holistic integrated digital health and education platform that delivers AI-personalized CBT mental health interventions, processes HIPAA-compliant insurance reimbursements, satisfies medical education CME accreditation standards, applies behavioral nudge notifications, generates depreciation tax shield reports for hospital equipment, and complies with student data privacy protection law?",True,finance+law+code+medicine+psychology+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2834,boundary,How do I design an automated treasury management system that sweeps daily cash surpluses into overnight repo agreements?,True,finance+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2835,boundary,How does the desirable difficulty concept in cognitive psychology support interleaved practice over blocked study?,True,education+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2836,boundary,What are the legal requirements for reasonable academic accommodation of students with disabilities?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2837,boundary,How do forensic psychiatrists evaluate whether a defendant's diagnosed antisocial personality disorder meets the legal threshold for diminished criminal responsibility?,True,law+medicine+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2838,boundary,How do I implement an emotion recognition API using facial action coding system (FACS) landmark detection?,True,code+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2839,boundary,How do universities set tuition fee structures to maintain financial sustainability under government funding caps?,True,finance+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2840,boundary,What grant accounting standards apply when a university receives a conditional multi-year research funding grant?,True,finance+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2841,boundary,What is emotional contagion in trading floors and how does panic selling propagate through electronic order books?,True,finance+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2842,boundary,How does post-event misinformation effect impair eyewitness testimony memory credibility in criminal trials?,True,law+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2843,boundary,What WebSocket streaming architecture supports sub-millisecond order book updates for a high-frequency trading system?,True,finance+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2844,boundary,Is it legal for a lender to deduct directly from salary when the borrower dies?,True,finance+law,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2845,boundary,Is it legal for a lender to blacklist a borrower when the borrower defaults twice?,True,finance+law,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2846,boundary,What should a government project's license say about liability?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2847,boundary,How do medical education boards evaluate clinical supervision ratios for postgraduate residency placements?,True,education+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2848,boundary,How do I build a GDPR-compliant patient consent management system for a genomic biobank that stores identifiable genetic sequencing data?,True,law+code+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2849,boundary,How do anti-discrimination laws account for implicit racial bias in employment hiring selection processes?,True,law+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2850,boundary,How do I build a school management system that syncs special-needs assessments offline for rural schools?,True,code+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2851,boundary,Can a school withhold transcripts over an unpaid fee balance under Kenyan law?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2852,boundary,What are the intellectual property ownership implications when an AI model is trained on copyrighted code repositories?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2853,boundary,"How do I architect a blockchain-based pharmaceutical supply chain system that ensures drug authenticity, satisfies FDA traceability regulations, automates insurance claim settlement, and generates real-time inventory cost depreciation tax reports?",True,finance+law+code+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2854,boundary,How does the disposition effect in behavioral finance relate to prospect theory's asymmetric value function?,True,finance+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2855,boundary,What tax relief provisions apply to employer-sponsored employee educational development programs?,True,finance+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2856,boundary,How do I design an ethical AI hiring tool that satisfies anti-discrimination employment law and minimizes algorithmic personality bias?,True,law+code+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2857,boundary,Is it legal for a lender to blacklist a borrower when the borrower dies?,True,finance+law,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2858,boundary,How does problem-based learning (PBL) pedagogy improve clinical reasoning competency in medical students?,True,education+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2859,boundary,How does the doctrine of therapeutic privilege legally justify withholding a terminal cancer diagnosis from a patient?,True,law+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2860,boundary,What should a commercial project's license say about commercial use?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2861,boundary,How do I implement spaced repetition algorithms like SM-2 for a flashcard study application?,True,code+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2862,boundary,How does intrinsic motivation differ from extrinsic reward tokens in sustaining long-term student study habits?,True,education+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2863,boundary,How does childhood adverse experience (ACE) score predict adult inflammatory disease burden through epigenetic stress pathways?,True,medicine+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2864,boundary,How does hyperbolic discounting explain why individuals consistently undersave for long-term retirement goals?,True,finance+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2865,boundary,What attachment patterns predict early childhood secure exploration and readiness to learn in kindergarten settings?,True,education+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2866,boundary,What is the role of the hypothalamic-pituitary-adrenal (HPA) axis in mediating psychological chronic stress and immune dysregulation?,True,medicine+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2867,boundary,What is the best architecture for a multi-currency wallet system that supports atomic cross-currency swaps?,True,finance+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2868,boundary,How does restorative justice theory compare to punitive sentencing in recidivism reduction outcomes?,True,law+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2869,boundary,Can I get a HELB loan for junior school if I have no guarantor?,True,finance+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2870,boundary,What are the continuing medical education (CME) credit requirements for physician annual license renewal?,True,education+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2871,boundary,How do I write a Python script to calculate the present value of a depreciation tax shield using MACRS rates?,True,finance+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2872,boundary,What software liability disclaimers are legally enforceable when an open-source library causes production data loss?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2873,boundary,What should a academic project's license say about modification?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2874,boundary,How do I design a platform's terms-of-service acceptance flow to create a legally binding clickwrap contract?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2875,boundary,Can a school withhold a KCSE certificate over an unpaid fee balance under Kenyan law?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2876,boundary,How does coercive interrogation exploit psychological compliance to produce false confessions?,True,law+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2877,boundary,Can a school withhold transcripts over an unpaid library fine under Kenyan law?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2878,boundary,How do financial literacy education programs use psychological nudge framing to improve household budgeting and emergency saving behavior?,True,finance+education+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2879,boundary,How do trauma-informed teaching practices adapt classroom environments for students with adverse childhood experiences (ACEs)?,True,education+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2880,boundary,How do I build a regulatory reporting API that generates Central Bank AML transaction reports in compliance with the FATF financial intelligence framework?,True,finance+law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2881,boundary,"What legal documents do I need to transfer KES 100,000 through a fintech app as a minor?",True,finance+law,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2882,boundary,What are the OSCE (Objective Structured Clinical Examination) station design criteria for final-year medical assessment?,True,education+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2883,boundary,What role does overconfidence bias play in fund manager active stock selection and portfolio turnover?,True,finance+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2884,boundary,How does loss aversion in prospect theory explain why retail investors hold losing stocks too long?,True,finance+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2885,boundary,What software architecture ensures a SaaS platform can honor a right-to-erasure request within the 30-day legal deadline?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2886,boundary,How do I architect a telemedicine WebRTC video consultation platform with end-to-end encryption and HIPAA compliance?,True,code+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2887,boundary,How does the right to education under the Constitution of Kenya interact with school fee exclusion policies?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2888,boundary,How do I build a clinical NLP pipeline that extracts ICD-11 diagnosis codes from free-text clinical discharge notes?,True,code+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2889,boundary,How do hospital groups structure equipment lease-back transactions to maximize depreciation tax shields while complying with healthcare regulatory standards?,True,finance+law+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2890,boundary,How do I implement a behavioral nudge notification engine using variable-reward timing to increase mobile savings app retention?,True,finance+code+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2891,boundary,How do I build an e-learning platform that syncs exam results offline for rural schools?,True,code+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2892,boundary,What duty of care obligations do schools have to prevent student bullying under occupational health and safety law?,True,law+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2893,boundary,How do virtual reality developers leverage the Proteus effect to alter user self-efficacy through avatar design?,True,code+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2894,boundary,How do I design a social media feed algorithm that minimizes doomscrolling and filter bubble formation?,True,code+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2895,boundary,How do I design a hospital bed occupancy forecasting model using time-series LSTM on EHR admission data?,True,code+medicine,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2896,boundary,How do gamified edtech platforms combine spaced repetition algorithms with intrinsic motivation design to maximize long-term learner retention?,True,code+education+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2897,boundary,What is the legal liability exposure when a deployed machine learning model makes a discriminatory credit scoring decision?,True,law+code,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2898,boundary,Can I get a mobile loan for final year if I have no bank statement?,True,finance+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2899,boundary,How do SSRI antidepressants alter synaptic serotonin transporter reuptake occupancy in major depressive disorder?,True,medicine+psychology,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2900,boundary,How does the Higher Education Loans Board (HELB) calculate means-testing eligibility for undergraduate bursaries?,True,finance+education,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2901,boundary,How does the sunk cost fallacy cause corporate boards to continue funding failing capital projects?,True,finance+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2902,boundary,Is it legal for a lender to charge compound interest when the borrower defaults twice?,True,finance+law,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2903,boundary,How do coroner's courts determine whether a hospital death requires a formal inquest into potential negligence?,True,law+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2904,boundary,How does peer social comparison in grade posting systems affect student self-efficacy and motivation?,True,education+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2905,boundary,"How do suicide risk assessment tools (Columbia Protocol, PHQ-9) guide psychiatric emergency department triage decisions?",True,medicine+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2906,boundary,How do I integrate an automated grading API with a university's student information system via REST?,True,code+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2907,boundary,How does financial anxiety and scarcity mindset affect credit decision-making in low-income borrower populations?,True,finance+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2908,boundary,How do I implement immutable blockchain transaction records that satisfy e-signature and e-commerce evidentiary standards?,True,law+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2909,boundary,How do I implement a real-time collaborative code editor for remote programming bootcamp students?,True,code+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2910,boundary,How do I calculate a Monte Carlo simulation of portfolio VaR (Value at Risk) using numpy and scipy?,True,finance+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2911,boundary,What legal documents do I need to transfer foreign currency through an agent as a company?,True,finance+law,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2912,boundary,How does a growth mindset intervention program reduce mathematics anxiety in primary school learners?,True,education+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2913,boundary,What nudge architecture in pension auto-enrollment programs most effectively increases opt-in savings rates?,True,finance+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2914,boundary,How do I implement federated learning for training a sepsis prediction model across multiple hospital sites without sharing patient data?,True,code+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2915,boundary,How do value-based care payment models shift financial risk from insurers to healthcare providers?,True,finance+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2916,boundary,What is psychoneuroimmunology and how do negative affective states suppress natural killer cell cytotoxicity?,True,medicine+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2917,boundary,What are the regulatory capital adequacy requirements under Basel III that banks must comply with by statute?,True,finance+law,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2918,boundary,How do I build a FHIR R4 API client in Python to parse patient DiagnosticReport and Observation resources?,True,code+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2919,boundary,How does a legal charge over shares work when used to secure a corporate overdraft facility?,True,finance+law,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2920,boundary,What is herding behavior in financial markets and how does social proof amplify asset price bubbles?,True,finance+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2921,boundary,How do I build a bursary portal that syncs exam results offline for rural schools?,True,code+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2922,boundary,What smart contract audit process should I follow to ensure a DeFi lending protocol meets financial securities law standards?,True,finance+law+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2923,boundary,How does the psychological principle of scarcity messaging influence conversion rate optimization in e-commerce checkout flows?,True,code+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2924,boundary,Can I get a fee-financing loan for a diploma course if I have no guarantor?,True,finance+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2925,boundary,How does somatic symptom disorder present when psychological distress manifests as medically unexplained gastrointestinal pain?,True,medicine+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2926,boundary,How does cognitive load theory guide interface design to minimize extraneous processing during multi-step user workflows?,True,code+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2927,boundary,What insolvency law protections apply to creditors when a company with outstanding bonds is placed under administration?,True,finance+law,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2928,boundary,What are the anti-money laundering (AML) reporting obligations for a remittance company processing large cash transactions?,True,finance+law,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2929,boundary,How do I securely tokenize credit card PAN data to comply with PCI-DSS standards in a payment API?,True,finance+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2930,boundary,What constitutes medical malpractice when a physician fails to obtain informed consent before surgery?,True,law+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2931,boundary,Can a parent claim tax deductions for school fees paid to a private secondary school under income tax regulations?,True,finance+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2932,boundary,How do county bursary fund allocation formulas weight poverty index scores versus academic performance metrics?,True,finance+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2933,boundary,How does behavioral framing evidence influence judicial economic damages calculations in commercial fraud civil litigation?,True,finance+law+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2934,boundary,How does actuarial modeling of chronic disease prevalence data inform medical insurance premium pricing?,True,finance+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2935,boundary,How do I build an AI-powered adaptive psychoeducation platform that uses NLP sentiment analysis to detect student mental health deterioration and trigger clinical referral workflows?,True,code+medicine+psychology+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2936,boundary,What financial hedging instruments do pharmaceutical companies use to manage currency risk on imported active ingredients?,True,finance+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2937,boundary,How do I build a speech-to-text transcription pipeline for automatically captioning lecture videos in Swahili?,True,code+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2938,boundary,What DICOM tag parsing library should I use to extract patient metadata from radiological imaging archives?,True,code+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2939,boundary,Does the Data Protection Act protect patient electronic health records stored in hospital databases?,True,law+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2940,boundary,What machine learning bias audit techniques detect discriminatory algorithmic outcomes in personality assessment tools?,True,code+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2941,boundary,How does whistleblower protection apply to a nurse reporting falsified patient drug administration records?,True,law+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2942,boundary,How do I deploy a deep learning CNN model for diabetic retinopathy screening on low-power clinical edge devices?,True,code+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2943,boundary,"What legal frameworks govern human tissue donation, storage, and commercial use in biomedical research?",True,law+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2944,boundary,How is psychological pain catastrophizing measured and how does it predict opioid analgesic dose escalation in chronic pain patients?,True,medicine+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2945,boundary,What database schema best models a competency-based education curriculum with hierarchical learning outcomes?,True,code+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2946,boundary,How do I build a claims adjudication microservice that applies ICD-11 billing codes to automate health insurance payment authorization?,True,finance+code+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2947,boundary,How does dividend withholding tax interact with the terms of a shareholder agreement between residents and non-residents?,True,finance+law,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2948,boundary,What privacy-preserving techniques should an edtech platform use when analyzing aggregated student engagement data?,True,code+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2949,boundary,What psychological factors make non-compete clauses unconscionable for low-wage workers under contract law?,True,law+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2950,boundary,How does stereotype threat impair standardized test performance in minority student populations?,True,education+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2951,boundary,How do I implement a children's online privacy protection (COPPA) compliant student data analytics dashboard for school administrators?,True,law+code+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2952,boundary,What ethical frameworks guide the use of patients as teaching material in undergraduate clinical clerkships?,True,education+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
